customer_id,transaction_date,amount
CUST_00043,2023-04-04,1272.63
CUST_00044,2022-07-13,1567.42
CUST_00044,2022-08-26,1522.98
CUST_00044,2022-09-30,934.01
CUST_00045,2022-02-07,1463.02
CUST_00045,2022-03-06,1336.81
CUST_00045,2022-04-10,1172.54
CUST_00046,2023-06-15,962.21
CUST_00046,2023-08-15,1439.59
CUST_00047,2022-09-01,824.19
CUST_00047,2022-10-11,1225.3
CUST_00047,2022-11-17,765.56
CUST_00047,2022-11-21,707.97
CUST_00048,2023-05-03,866.46
CUST_00048,2023-06-19,1009.96
CUST_00048,2023-07-16,1328.68
CUST_00049,2023-01-06,1225.17
CUST_00049,2023-02-25,1032.22
CUST_00049,2023-03-24,1499.98
CUST_00050,2023-03-01,941.02
CUST_00050,2023-03-31,1564.44
CUST_00051,2023-02-19,1080.93
CUST_00051,2023-04-08,978.25
CUST_00052,2022-04-17,1507.46
CUST_00052,2022-05-30,1677.42
CUST_00052,2022-07-15,1345.27
CUST_00053,2022-07-18,1560.56
CUST_00053,2022-08-14,1282.27
CUST_00053,2022-10-03,968.89
CUST_00054,2022-09-12,1155.35
CUST_00054,2022-10-27,664.02
CUST_00055,2022-09-29,1263.51
CUST_00055,2022-11-12,1335.0
CUST_00056,2022-01-24,781.62
CUST_00056,2022-02-27,1125.21
CUST_00056,2022-03-20,932.32
CUST_00057,2022-10-26,808.15
CUST_00057,2022-11-18,1502.19
CUST_00057,2022-12-08,1196.18
CUST_00057,2023-01-02,1449.32
CUST_00058,2022-03-26,1373.22
CUST_00058,2022-04-24,1116.69
CUST_00058,2022-05-27,770.22
CUST_00059,2023-02-10,1371.57
CUST_00059,2023-04-05,1537.52
CUST_00059,2023-05-09,960.87
CUST_00060,2023-01-08,429.59
CUST_00060,2023-02-20,792.22
CUST_00060,2023-03-28,1128.75
CUST_00061,2023-05-19,1271.45
CUST_00061,2023-08-04,1560.97
CUST_00062,2023-02-11,903.39
CUST_00062,2023-03-07,1158.55
CUST_00062,2023-04-09,1172.82
CUST_00063,2022-07-20,936.83
CUST_00063,2022-08-26,1102.33
CUST_00063,2022-09-11,1266.3
CUST_00064,2023-06-13,1381.74
CUST_00064,2023-08-12,1112.21
CUST_00065,2022-08-13,1022.21
CUST_00065,2022-09-12,1511.89
CUST_00065,2022-10-27,1485.32
CUST_00066,2022-06-27,1250.75
CUST_00066,2022-07-30,960.17
CUST_00066,2022-08-28,1101.22
CUST_00066,2022-09-22,687.12
CUST_00067,2023-05-10,1125.11
CUST_00067,2023-06-10,1176.38
CUST_00067,2023-07-01,1024.69
CUST_00067,2023-07-22,1297.41
CUST_00068,2022-07-22,1601.14
CUST_00068,2022-10-12,873.41
CUST_00069,2022-02-11,1622.07
CUST_00069,2022-03-14,1687.21
CUST_00069,2022-04-18,1074.88
CUST_00070,2022-09-14,1125.72
CUST_00070,2022-10-13,1152.17
CUST_00070,2022-11-15,902.37
CUST_00071,2023-03-11,1504.47
CUST_00071,2023-03-20,1506.63
CUST_00071,2023-04-14,1570.64
CUST_00071,2023-06-08,1279.92
CUST_00072,2022-04-14,1248.36
CUST_00073,2022-09-10,1650.17
CUST_00073,2022-10-29,893.44
CUST_00073,2022-11-23,1591.57
CUST_00074,2022-03-12,1315.25
CUST_00074,2022-03-25,1201.69
CUST_00074,2022-04-30,1240.03
CUST_00074,2022-05-26,660.95
CUST_00075,2023-01-10,1366.87
CUST_00075,2023-02-06,1069.21
CUST_00075,2023-03-11,999.91
CUST_00075,2023-04-05,997.44
CUST_00076,2022-09-17,1123.2
CUST_00076,2022-10-14,1440.97
CUST_00076,2022-11-07,1042.59
CUST_00076,2022-12-06,1337.39
CUST_00077,2022-06-30,699.3
CUST_00077,2022-08-22,1321.24
CUST_00078,2022-05-04,773.88
CUST_00078,2022-07-01,1247.62
CUST_00079,2022-11-05,1117.89
CUST_00079,2022-12-06,749.33
CUST_00079,2023-01-14,1226.99
CUST_00080,2023-01-01,1456.38
CUST_00080,2023-02-23,996.6
CUST_00080,2023-03-31,1029.89
CUST_00081,2023-05-29,861.28
CUST_00081,2023-07-13,972.97
CUST_00081,2023-08-04,1295.01
CUST_00082,2022-08-27,839.37
CUST_00082,2022-10-24,822.29
CUST_00083,2022-03-29,1242.73
CUST_00083,2022-06-08,985.74
CUST_00084,2023-03-31,1254.37
CUST_00084,2023-05-14,1323.86
CUST_00084,2023-06-27,316.83
CUST_00085,2022-12-10,814.85
CUST_00085,2023-02-19,913.48
CUST_00086,2023-01-18,873.79
CUST_00086,2023-01-30,1146.5
CUST_00086,2023-03-12,2077.09
CUST_00086,2023-04-04,1366.72
CUST_00087,2022-02-23,1124.85
CUST_00087,2022-03-20,1077.56
CUST_00087,2022-04-23,1505.68
CUST_00088,2022-06-20,724.58
CUST_00088,2022-08-01,1477.47
CUST_00088,2022-09-15,1169.25
CUST_00089,2023-02-24,524.84
CUST_00089,2023-05-19,1037.76
CUST_00090,2023-03-31,1567.21
CUST_00090,2023-05-04,1095.61
CUST_00090,2023-06-04,728.42
CUST_00090,2023-06-18,1371.08
CUST_00091,2022-08-26,1275.88
CUST_00091,2022-09-26,867.31
CUST_00091,2022-11-16,815.06
CUST_00092,2023-03-16,1418.8
CUST_00092,2023-04-03,758.97
CUST_00092,2023-06-04,1769.06
CUST_00093,2023-04-05,1584.98
CUST_00093,2023-04-20,1710.58
CUST_00093,2023-05-13,1870.11
CUST_00093,2023-06-09,1729.48
CUST_00094,2022-07-31,668.78
CUST_00094,2022-09-16,1383.01
CUST_00094,2022-10-20,925.69
CUST_00095,2023-05-06,1068.84
CUST_00095,2023-07-02,1415.5
CUST_00096,2022-06-07,505.42
CUST_00096,2022-08-08,1310.72
CUST_00097,2022-05-11,931.8
CUST_00098,2023-01-08,1175.13
CUST_00098,2023-02-17,787.8
CUST_00098,2023-03-24,917.32
CUST_00099,2022-12-14,1075.33
CUST_00099,2023-02-11,1282.34
CUST_00099,2023-03-02,954.61
CUST_00100,2022-03-18,939.42
CUST_00100,2022-04-28,1054.9
CUST_00100,2022-06-08,1761.19
CUST_00101,2023-03-31,956.75
CUST_00101,2023-06-14,781.85
CUST_00102,2022-04-20,1303.99
CUST_00102,2022-06-07,1771.54
CUST_00102,2022-06-27,961.35
CUST_00103,2023-03-16,578.03
CUST_00103,2023-05-15,1302.88
CUST_00104,2022-01-05,1752.42
CUST_00104,2022-01-13,1001.22
CUST_00104,2022-03-01,1444.66
CUST_00104,2022-04-05,1580.25
CUST_00105,2023-03-12,1516.2
CUST_00105,2023-03-31,1590.48
CUST_00105,2023-04-25,1662.15
CUST_00105,2023-05-04,2268.52
CUST_00105,2023-05-23,1522.79
CUST_00105,2023-05-29,1494.89
CUST_00105,2023-06-10,1180.62
CUST_00106,2023-03-06,636.23
CUST_00106,2023-04-25,794.25
CUST_00107,2023-03-03,763.87
CUST_00107,2023-04-29,689.92
CUST_00107,2023-05-31,1160.77
CUST_00108,2022-12-30,1429.35
CUST_00108,2023-01-07,867.98
CUST_00108,2023-02-15,1677.85
CUST_00108,2023-03-24,1085.95
CUST_00109,2022-09-15,586.24
CUST_00109,2022-10-02,1389.58
CUST_00109,2022-11-08,1135.02
CUST_00109,2022-11-30,822.34
CUST_00110,2023-01-21,1020.62
CUST_00110,2023-03-21,951.62
CUST_00111,2022-06-01,1439.95
CUST_00111,2022-07-02,1527.47
CUST_00111,2022-07-10,1213.71
CUST_00111,2022-08-24,1202.05
CUST_00112,2023-03-03,1039.36
CUST_00112,2023-04-22,887.81
CUST_00112,2023-05-17,892.45
CUST_00113,2022-10-31,1103.2
CUST_00113,2022-12-25,1025.36
CUST_00114,2022-09-08,1944.36
CUST_00114,2022-09-23,1703.25
CUST_00114,2022-10-30,2164.75
CUST_00114,2022-12-05,1626.86
CUST_00115,2022-10-04,628.5
CUST_00115,2022-11-09,1540.47
CUST_00115,2022-12-11,1210.83
CUST_00116,2022-11-07,1400.1
CUST_00116,2023-01-03,1304.77
CUST_00116,2023-02-05,1974.99
CUST_00117,2022-01-21,1053.15
CUST_00117,2022-02-23,1146.05
CUST_00117,2022-03-17,1303.94
CUST_00118,2022-03-18,638.97
CUST_00118,2022-04-26,820.98
CUST_00119,2022-05-15,1534.51
CUST_00119,2022-06-30,1505.76
CUST_00119,2022-08-08,622.57
CUST_00120,2022-03-04,1504.72
CUST_00120,2022-04-07,1290.71
CUST_00120,2022-05-10,1051.92
CUST_00121,2022-08-29,1385.9
CUST_00121,2022-09-30,1040.39
CUST_00122,2022-12-31,1613.83
CUST_00122,2023-03-04,100.0
CUST_00123,2022-12-24,961.86
CUST_00123,2023-01-27,1108.27
CUST_00123,2023-03-01,1281.02
CUST_00124,2022-09-15,1603.08
CUST_00124,2022-10-20,1646.19
CUST_00125,2023-04-12,1072.52
CUST_00125,2023-05-17,813.01
CUST_00126,2022-11-05,691.46
CUST_00126,2022-12-05,987.97
CUST_00126,2022-12-31,1228.05
CUST_00126,2023-01-27,1434.54
CUST_00127,2022-02-13,1389.24
CUST_00127,2022-04-20,1373.94
CUST_00127,2022-05-13,1262.01
CUST_00128,2023-02-22,952.37
CUST_00129,2022-11-10,1593.11
CUST_00129,2023-01-04,691.22
CUST_00130,2022-12-13,940.84
CUST_00130,2023-02-01,1623.13
CUST_00131,2022-11-05,1202.79
CUST_00131,2022-12-07,1060.73
CUST_00131,2023-02-02,1353.31
CUST_00132,2022-10-30,692.52
CUST_00132,2022-12-09,1027.23
CUST_00132,2023-01-20,697.97
CUST_00133,2022-02-19,1297.7
CUST_00133,2022-03-21,1567.74
CUST_00133,2022-04-23,1615.72
CUST_00133,2022-05-18,1423.06
CUST_00134,2022-11-02,740.82
CUST_00134,2022-12-08,1657.45
CUST_00134,2023-01-25,1634.83
CUST_00135,2023-03-11,1177.68
CUST_00135,2023-04-20,1008.76
CUST_00135,2023-05-31,1246.75
CUST_00136,2022-06-15,951.74
CUST_00136,2022-07-13,1481.28
CUST_00136,2022-08-17,866.82
CUST_00136,2022-09-13,936.81
CUST_00137,2022-11-26,1446.89
CUST_00137,2023-01-16,1378.26
CUST_00138,2022-01-17,744.24
CUST_00139,2022-07-09,842.28
CUST_00139,2022-07-29,1035.19
CUST_00140,2022-08-27,632.13
CUST_00140,2022-10-12,936.39
CUST_00140,2022-11-03,1003.94
CUST_00141,2023-06-21,1019.8
CUST_00141,2023-08-03,800.95
CUST_00141,2023-09-04,1867.63
CUST_00142,2022-04-28,784.57
CUST_00142,2022-06-09,1197.19
CUST_00142,2022-07-10,742.32
CUST_00143,2022-05-31,757.37
CUST_00143,2022-07-20,876.9
CUST_00143,2022-08-25,1178.63
CUST_00144,2022-08-12,965.03
CUST_00144,2022-10-10,1337.84
CUST_00144,2022-10-11,1430.46
CUST_00145,2023-06-26,1407.31
CUST_00145,2023-08-09,1819.06
CUST_00146,2023-04-11,1793.12
CUST_00146,2023-05-18,1282.15
CUST_00146,2023-06-28,1346.75
CUST_00147,2022-01-19,881.95
CUST_00147,2022-02-27,1715.52
CUST_00148,2022-05-08,1590.4
CUST_00148,2022-06-29,1490.99
CUST_00149,2023-03-25,763.79
CUST_00149,2023-05-09,995.89
CUST_00150,2022-02-01,932.04
CUST_00150,2022-04-07,1318.37
CUST_00151,2023-04-13,986.26
CUST_00151,2023-06-07,706.82
CUST_00152,2022-06-03,1334.78
CUST_00152,2022-07-11,915.92
CUST_00152,2022-08-25,678.67
CUST_00153,2023-05-17,928.21
CUST_00153,2023-06-15,687.22
CUST_00153,2023-08-08,995.73
CUST_00154,2022-06-10,1009.99
CUST_00154,2022-07-29,850.74
CUST_00155,2022-08-26,1930.52
CUST_00155,2022-09-18,1335.37
CUST_00155,2022-10-12,2711.95
CUST_00155,2022-11-13,1078.92
CUST_00156,2022-12-28,1307.24
CUST_00156,2023-03-12,1209.17
CUST_00157,2022-03-10,1016.77
CUST_00157,2022-04-09,1311.34
CUST_00157,2022-05-25,1062.05
CUST_00158,2022-11-01,759.29
CUST_00158,2022-12-20,885.33
CUST_00159,2022-10-03,896.02
CUST_00159,2022-10-29,1051.22
CUST_00159,2022-12-14,877.88
CUST_00159,2022-12-29,842.92
CUST_00160,2023-03-05,1325.78
CUST_00160,2023-03-31,903.1
CUST_00160,2023-05-28,1488.41
CUST_00161,2023-06-28,1083.58
CUST_00161,2023-07-19,1002.05
CUST_00161,2023-07-30,904.98
CUST_00161,2023-08-26,1399.33
CUST_00162,2022-12-29,1247.73
CUST_00162,2023-02-10,943.59
CUST_00163,2022-08-12,1148.76
CUST_00163,2022-09-23,1356.96
CUST_00163,2022-10-15,1124.91
CUST_00164,2022-08-10,1087.4
CUST_00164,2022-08-30,1151.04
CUST_00164,2022-10-03,1040.31
CUST_00165,2022-08-17,1425.41
CUST_00165,2022-10-05,1006.53
CUST_00166,2023-03-21,1204.44
CUST_00166,2023-05-08,1205.0
CUST_00167,2022-06-25,929.83
CUST_00167,2022-07-10,1873.21
CUST_00167,2022-08-10,1640.15
CUST_00167,2022-08-30,1449.25
CUST_00168,2022-04-02,954.52
CUST_00168,2022-05-04,1006.56
CUST_00169,2022-07-02,1733.09
CUST_00169,2022-08-21,1128.21
CUST_00169,2022-09-22,1295.09
CUST_00170,2022-01-13,1532.63
CUST_00170,2022-02-03,1388.45
CUST_00170,2022-03-12,1038.4
CUST_00170,2022-04-13,586.07
CUST_00171,2022-02-27,1323.06
CUST_00171,2022-03-25,1156.54
CUST_00171,2022-04-30,1128.71
CUST_00172,2022-02-19,1030.3
CUST_00172,2022-04-05,1343.8
CUST_00172,2022-05-19,1325.53
CUST_00173,2023-02-26,1389.48
CUST_00173,2023-04-06,1250.85
CUST_00173,2023-05-03,952.33
CUST_00174,2023-01-30,535.59
CUST_00174,2023-03-13,1401.03
CUST_00175,2023-01-16,1237.45
CUST_00175,2023-02-24,859.68
CUST_00175,2023-03-29,930.06
CUST_00176,2022-09-10,1741.8
CUST_00176,2022-09-25,1495.63
CUST_00176,2022-10-28,1578.95
CUST_00176,2022-11-07,2171.09
CUST_00176,2022-11-25,2267.93
CUST_00177,2023-01-27,1272.58
CUST_00177,2023-03-15,1329.0
CUST_00178,2022-03-30,615.63
CUST_00178,2022-05-03,672.81
CUST_00178,2022-06-07,785.17
CUST_00179,2023-05-07,1415.45
CUST_00179,2023-06-28,1138.6
CUST_00179,2023-07-22,895.94
CUST_00180,2022-10-01,862.36
CUST_00180,2022-12-06,1440.29
CUST_00180,2022-12-30,726.36
CUST_00181,2023-05-28,976.16
CUST_00181,2023-07-30,1111.28
CUST_00182,2022-03-25,1303.55
CUST_00182,2022-04-25,1298.3
CUST_00183,2022-09-29,1122.0
CUST_00183,2022-11-17,611.25
CUST_00183,2022-12-13,663.9
CUST_00184,2023-01-16,1517.09
CUST_00184,2023-03-09,1161.02
CUST_00185,2022-09-28,1408.99
CUST_00185,2022-10-24,963.58
CUST_00185,2022-11-22,1425.36
CUST_00186,2022-09-01,1112.15
CUST_00186,2022-10-20,1134.41
CUST_00186,2022-11-23,1384.83
CUST_00187,2022-04-01,766.02
CUST_00187,2022-05-21,856.45
CUST_00187,2022-06-05,764.94
CUST_00188,2022-07-28,1590.89
CUST_00188,2022-08-03,1630.55
CUST_00188,2022-08-23,2022.3
CUST_00189,2022-05-11,1122.93
CUST_00189,2022-07-08,1169.45
CUST_00190,2022-06-14,1103.14
CUST_00190,2022-08-02,1442.49
CUST_00191,2023-01-09,1335.15
CUST_00191,2023-03-10,923.44
CUST_00192,2022-12-11,1057.29
CUST_00192,2023-01-12,1388.28
CUST_00192,2023-01-31,1093.83
CUST_00192,2023-02-12,1673.39
CUST_00193,2022-11-28,825.9
CUST_00193,2023-02-25,709.1
CUST_00194,2022-07-17,457.14
CUST_00194,2022-09-23,968.24
CUST_00195,2023-06-08,2479.66
CUST_00195,2023-06-22,1612.74
CUST_00195,2023-07-16,1915.39
CUST_00195,2023-08-01,1776.77
CUST_00195,2023-08-24,1839.54
CUST_00196,2022-02-17,978.81
CUST_00196,2022-04-25,859.28
CUST_00197,2022-07-07,719.75
CUST_00197,2022-08-24,1242.08
CUST_00198,2022-03-06,1179.34
CUST_00198,2022-04-19,554.3
CUST_00198,2022-05-22,975.06
CUST_00199,2022-07-05,1400.38
CUST_00199,2022-08-17,1117.6
CUST_00199,2022-09-28,1382.4
CUST_00200,2023-06-10,609.38
CUST_00200,2023-07-19,1215.01
CUST_00200,2023-08-19,1163.91
CUST_00201,2022-07-19,1523.13
CUST_00201,2022-09-05,1312.89
CUST_00201,2022-10-03,1949.46
CUST_00202,2023-05-12,1252.23
CUST_00202,2023-06-15,942.53
CUST_00202,2023-07-14,1600.74
CUST_00203,2022-09-28,2009.32
CUST_00203,2022-11-10,1338.41
CUST_00203,2022-12-27,1155.38
CUST_00204,2023-01-18,1026.7
CUST_00204,2023-03-03,1270.91
CUST_00205,2022-09-07,982.46
CUST_00205,2022-09-29,939.15
CUST_00205,2022-11-22,1703.7
CUST_00206,2022-05-26,2064.9
CUST_00206,2022-06-14,1953.42
CUST_00206,2022-06-20,1713.63
CUST_00207,2023-02-22,692.19
CUST_00207,2023-04-15,673.35
CUST_00208,2023-06-14,1039.23
CUST_00209,2022-05-24,1461.36
CUST_00209,2022-07-24,1468.95
CUST_00210,2023-03-02,1244.51
CUST_00210,2023-03-22,1013.98
CUST_00210,2023-05-08,1232.34
CUST_00210,2023-05-31,1171.02
CUST_00211,2022-05-23,1761.58
CUST_00211,2022-06-27,1580.38
CUST_00211,2022-08-02,1507.78
CUST_00212,2023-01-27,1048.87
CUST_00212,2023-02-27,1155.49
CUST_00212,2023-04-27,1037.0
CUST_00213,2023-03-07,1065.84
CUST_00213,2023-04-27,1446.74
CUST_00213,2023-05-25,1890.16
CUST_00214,2022-09-03,826.21
CUST_00214,2022-09-24,1260.89
CUST_00214,2022-10-28,1167.91
CUST_00214,2022-11-30,863.94
CUST_00215,2023-02-07,1209.8
CUST_00215,2023-03-24,502.23
CUST_00215,2023-04-30,1392.6
CUST_00216,2022-05-29,1315.63
CUST_00216,2022-07-17,1520.4
CUST_00217,2022-02-13,1334.42
CUST_00217,2022-04-03,903.91
CUST_00217,2022-04-30,1092.21
CUST_00217,2022-05-01,1095.97
CUST_00218,2022-02-22,1324.15
CUST_00218,2022-04-02,1151.15
CUST_00218,2022-05-05,1698.52
CUST_00219,2022-09-02,1139.17
CUST_00219,2022-11-08,1558.07
CUST_00219,2022-11-23,974.09
CUST_00220,2023-05-08,935.81
CUST_00220,2023-07-06,1182.0
CUST_00221,2022-03-11,751.14
CUST_00221,2022-04-21,1078.21
CUST_00221,2022-04-27,1480.82
CUST_00222,2022-09-06,892.91
CUST_00222,2022-10-10,963.57
CUST_00222,2022-10-31,1317.3
CUST_00223,2023-01-20,1111.22
CUST_00223,2023-02-17,1455.65
CUST_00223,2023-03-27,1054.59
CUST_00224,2022-04-21,963.22
CUST_00224,2022-06-28,1340.18
CUST_00225,2023-01-30,1020.46
CUST_00225,2023-03-10,1715.15
CUST_00226,2022-06-17,1415.64
CUST_00226,2022-06-24,1582.58
CUST_00226,2022-08-07,1408.29
CUST_00227,2023-03-18,867.32
CUST_00227,2023-06-11,639.53
CUST_00228,2022-11-13,1271.28
CUST_00228,2022-12-20,1481.91
CUST_00228,2023-02-07,1258.6
CUST_00229,2022-10-26,922.06
CUST_00229,2022-12-12,1160.95
CUST_00229,2023-01-18,1104.32
CUST_00230,2022-04-07,1025.34
CUST_00230,2022-05-31,766.6
CUST_00231,2022-09-10,1479.98
CUST_00231,2022-11-09,1304.0
CUST_00232,2023-04-13,956.27
CUST_00232,2023-05-16,987.03
CUST_00233,2022-01-11,1142.14
CUST_00233,2022-03-12,1624.44
CUST_00234,2023-02-19,933.81
CUST_00234,2023-03-20,1903.58
CUST_00234,2023-04-17,934.25
CUST_00234,2023-05-18,1241.65
CUST_00235,2022-09-27,1045.27
CUST_00235,2022-11-21,1178.57
CUST_00235,2022-12-25,905.31
CUST_00236,2023-01-28,1087.66
CUST_00236,2023-03-10,1252.11
CUST_00236,2023-03-20,1798.7
CUST_00236,2023-04-22,1064.92
CUST_00237,2022-12-29,1133.79
CUST_00237,2023-02-16,1364.56
CUST_00237,2023-03-19,1370.81
CUST_00238,2022-08-24,1533.91
CUST_00238,2022-10-03,1262.02
CUST_00238,2022-11-05,1379.6
CUST_00239,2022-06-18,764.85
CUST_00239,2022-06-27,1055.67
CUST_00239,2022-07-14,700.19
CUST_00239,2022-09-03,1181.35
CUST_00240,2022-12-09,1116.98
CUST_00240,2023-01-13,1298.26
CUST_00240,2023-03-09,1111.12
CUST_00241,2022-03-18,882.17
CUST_00241,2022-05-28,1220.82
CUST_00242,2022-11-15,1344.99
CUST_00242,2023-02-03,1206.3
CUST_00243,2022-02-21,1242.58
CUST_00243,2022-04-10,1721.49
CUST_00244,2022-12-21,1059.59
CUST_00244,2023-02-05,1076.52
CUST_00245,2022-12-10,1424.63
CUST_00245,2023-01-18,1287.55
CUST_00245,2023-02-14,1068.8
CUST_00246,2022-02-16,1694.55
CUST_00246,2022-03-21,1011.66
CUST_00246,2022-05-04,1487.57
CUST_00247,2023-02-18,695.49
CUST_00247,2023-03-22,1066.95
CUST_00247,2023-05-04,1346.08
CUST_00248,2022-08-16,1491.32
CUST_00248,2022-08-26,2193.43
CUST_00248,2022-09-11,2013.04
CUST_00249,2023-03-06,824.75
CUST_00249,2023-04-17,1250.89
CUST_00250,2022-01-23,1082.55
CUST_00250,2022-03-04,675.92
CUST_00251,2022-04-08,897.86
CUST_00251,2022-04-26,1204.05
CUST_00251,2022-06-03,560.15
CUST_00251,2022-07-05,824.75
CUST_00252,2022-09-27,1075.95
CUST_00253,2022-04-13,689.07
CUST_00253,2022-05-10,1061.12
CUST_00253,2022-06-05,1241.97
CUST_00253,2022-07-12,1304.12
CUST_00254,2022-06-30,2008.57
CUST_00254,2022-07-06,1694.56
CUST_00254,2022-08-10,1634.2
CUST_00254,2022-08-23,2053.28
CUST_00254,2022-09-22,1788.4
CUST_00255,2022-12-27,1440.19
CUST_00255,2023-01-02,774.5
CUST_00255,2023-01-24,1556.31
CUST_00255,2023-03-01,1284.35
CUST_00256,2022-03-20,1568.14
CUST_00257,2023-01-06,1994.23
CUST_00257,2023-03-31,1966.92
CUST_00258,2022-02-26,900.01
CUST_00258,2022-05-02,806.84
CUST_00259,2022-04-06,1149.98
CUST_00259,2022-05-24,1173.44
CUST_00259,2022-06-18,1301.42
CUST_00260,2022-11-17,837.52
CUST_00260,2022-12-29,805.08
CUST_00260,2023-02-06,1140.81
CUST_00261,2023-03-10,839.15
CUST_00261,2023-05-11,1222.88
CUST_00262,2022-04-04,1566.53
CUST_00262,2022-05-24,1229.52
CUST_00263,2022-06-13,1340.33
CUST_00263,2022-08-01,1682.11
CUST_00263,2022-08-30,1227.96
CUST_00264,2023-05-21,1113.18
CUST_00264,2023-07-31,1240.96
CUST_00265,2023-06-25,2112.97
CUST_00265,2023-07-06,2019.15
CUST_00265,2023-07-31,1753.74
CUST_00265,2023-08-19,2823.81
CUST_00265,2023-09-09,2112.55
CUST_00265,2023-09-16,1559.56
CUST_00266,2022-11-14,748.11
CUST_00266,2022-12-20,1801.58
CUST_00266,2023-01-26,890.77
